img,class,xmin,xmax,ymin,ymax
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame405.txt,3,172,244,151,214
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame406.txt,5,440,565,284,378
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame406.txt,3,172,244,151,214
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame407.txt,5,440,565,284,378
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame407.txt,3,172,244,151,214
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame408.txt,5,444,574,292,386
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame408.txt,3,172,244,151,214
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame408.txt,5,325,375,56,102
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame409.txt,5,444,580,294,392
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame409.txt,3,172,244,151,214
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame409.txt,5,325,375,56,102
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame410.txt,5,444,580,294,392
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame410.txt,3,172,244,151,214
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame410.txt,5,325,375,56,102
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame411.txt,5,450,598,301,406
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame411.txt,3,166,238,143,224
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame411.txt,5,344,392,72,116
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame412.txt,5,450,598,301,406
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame412.txt,3,166,238,143,224
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame412.txt,5,344,392,72,116
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame413.txt,5,450,598,301,406
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame413.txt,3,166,238,143,224
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame413.txt,5,344,392,72,116
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame414.txt,5,474,615,312,411
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame414.txt,3,164,237,140,221
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame414.txt,5,356,404,86,130
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame415.txt,5,474,615,312,411
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame415.txt,3,164,237,140,221
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame415.txt,5,356,404,86,130
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame416.txt,5,474,615,312,411
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame416.txt,3,164,237,140,221
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame416.txt,5,356,404,86,130
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame417.txt,5,485,631,318,417
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame417.txt,3,164,237,140,221
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame417.txt,5,368,416,92,136
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame418.txt,5,485,631,318,417
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame418.txt,3,164,237,140,221
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame418.txt,5,368,416,92,136
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame419.txt,5,485,631,318,417
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame419.txt,3,164,237,140,221
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame419.txt,5,368,416,92,136
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame420.txt,5,489,636,317,410
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame420.txt,3,164,232,134,213
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame420.txt,5,381,423,104,148
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame421.txt,5,493,639,317,410
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame421.txt,3,164,232,134,213
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame421.txt,5,381,423,104,148
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame422.txt,5,493,639,317,410
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame422.txt,3,164,232,134,213
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame422.txt,5,381,423,104,148
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame423.txt,5,493,639,317,410
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame423.txt,3,167,229,136,215
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame423.txt,5,386,434,113,158
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame424.txt,5,493,639,317,410
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame424.txt,3,169,232,135,209
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame424.txt,5,386,434,113,158
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame425.txt,5,493,639,317,410
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame425.txt,3,169,232,135,209
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame425.txt,5,386,434,113,158
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame426.txt,5,491,630,315,417
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame426.txt,3,171,233,137,212
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame426.txt,5,398,446,125,167
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame427.txt,5,491,630,315,417
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame427.txt,3,171,233,137,212
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame427.txt,5,398,446,125,167
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame428.txt,5,491,630,315,417
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame428.txt,3,171,233,137,212
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame428.txt,5,398,446,125,167
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame429.txt,5,491,630,315,417
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame429.txt,3,171,233,137,212
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame429.txt,5,398,446,125,167
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame430.txt,5,491,630,315,417
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame430.txt,3,171,233,137,212
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame430.txt,5,402,450,128,170
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame431.txt,5,491,630,315,417
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame431.txt,3,171,233,137,212
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame431.txt,5,402,450,128,170
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame432.txt,5,491,630,315,417
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame432.txt,3,178,234,137,212
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame432.txt,5,402,450,128,170
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame433.txt,5,491,630,315,417
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame433.txt,3,178,234,137,212
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame433.txt,5,402,450,128,170
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame434.txt,5,491,630,315,417
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame434.txt,3,178,234,137,212
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame434.txt,5,402,450,128,170
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame435.txt,5,504,620,324,426
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame435.txt,3,187,237,140,219
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame435.txt,5,408,450,132,170
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame436.txt,5,504,620,324,426
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame436.txt,3,187,237,140,219
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame436.txt,5,408,450,132,170
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame437.txt,5,504,620,324,426
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame437.txt,3,187,237,140,219
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame437.txt,5,408,450,132,170
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame468.txt,3,187,237,144,230
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame469.txt,3,187,237,144,230
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame470.txt,3,187,237,144,230
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame471.txt,3,181,243,138,228
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame472.txt,3,181,243,138,228
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame473.txt,3,181,243,138,228
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame474.txt,3,178,242,135,221
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame475.txt,3,178,242,135,221
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame476.txt,3,178,242,135,221
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame477.txt,3,177,241,134,220
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame478.txt,3,177,241,134,220
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame479.txt,3,177,241,134,220
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame480.txt,3,171,242,127,212
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame481.txt,3,171,242,127,212
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame482.txt,3,171,242,127,212
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame483.txt,3,171,242,127,212
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame484.txt,3,171,242,127,212
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame485.txt,3,171,242,127,212
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame486.txt,3,176,232,122,207
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame487.txt,3,176,232,122,207
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame488.txt,3,176,232,122,207
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame501.txt,3,158,214,111,213
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame502.txt,3,158,214,111,213
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame503.txt,3,158,214,111,213
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame504.txt,3,151,221,117,219
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame505.txt,3,151,221,117,219
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame506.txt,3,151,221,117,219
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame507.txt,3,152,224,117,219
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame507.txt,7,4,68,191,296
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame508.txt,3,152,224,117,219
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame508.txt,7,4,68,191,296
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame509.txt,3,152,224,117,219
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame509.txt,7,4,68,191,296
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame510.txt,3,152,232,116,222
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame510.txt,7,3,73,191,296
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame511.txt,3,152,232,116,222
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame511.txt,7,3,73,191,296
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame512.txt,3,152,232,116,222
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame512.txt,7,3,73,191,296
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame513.txt,3,152,232,116,222
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame513.txt,7,3,73,191,296
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame513.txt,5,573,619,208,256
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame514.txt,3,152,232,116,222
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame514.txt,7,3,73,191,296
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame514.txt,5,573,619,208,256
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame515.txt,3,152,232,116,222
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame515.txt,7,4,76,191,296
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame515.txt,5,573,619,208,256
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame516.txt,3,152,232,116,222
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame516.txt,7,4,76,191,296
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame516.txt,5,577,623,201,249
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame517.txt,3,152,232,116,222
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame517.txt,7,4,76,191,296
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame517.txt,5,577,623,201,249
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame518.txt,3,152,232,116,222
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame518.txt,7,4,76,191,296
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame518.txt,5,577,623,201,249
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame519.txt,3,168,236,120,221
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame519.txt,7,5,77,198,297
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame519.txt,5,586,632,195,243
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame520.txt,3,168,236,120,221
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame520.txt,7,5,77,198,297
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame520.txt,5,586,632,195,243
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame521.txt,3,168,236,120,221
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame521.txt,7,5,77,198,297
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame521.txt,5,586,632,195,243
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame522.txt,3,168,236,120,221
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame522.txt,7,5,77,198,297
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame522.txt,5,586,632,195,243
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame523.txt,3,168,236,120,221
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame523.txt,7,5,77,198,297
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame523.txt,5,586,632,195,243
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame524.txt,3,168,236,120,221
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame524.txt,7,5,77,198,297
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame524.txt,5,586,632,195,243
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame525.txt,3,173,237,117,213
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame525.txt,7,17,100,202,301
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame525.txt,5,587,633,192,240
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame526.txt,3,173,237,117,213
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame526.txt,7,17,100,202,301
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame526.txt,5,587,633,192,240
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame527.txt,3,173,237,117,213
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame527.txt,7,17,100,202,301
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame527.txt,5,587,633,192,240
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame528.txt,3,173,237,117,201
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame528.txt,7,41,124,210,294
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame528.txt,5,571,621,123,183
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame529.txt,3,173,237,117,201
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame529.txt,7,41,124,210,294
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame529.txt,5,571,621,123,183
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame530.txt,3,173,237,117,201
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame530.txt,7,41,124,210,294
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame530.txt,5,571,621,123,183
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame531.txt,3,175,233,110,188
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame531.txt,7,56,136,221,299
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame531.txt,5,571,621,123,183
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame531.txt,7,2,67,122,187
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame532.txt,3,175,233,110,188
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame532.txt,7,56,136,221,299
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame532.txt,5,571,621,123,183
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame532.txt,7,2,67,122,187
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame533.txt,3,175,233,110,188
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame533.txt,7,56,136,221,299
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame533.txt,5,571,621,123,183
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame533.txt,7,2,67,122,187
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame534.txt,7,72,152,226,305
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame534.txt,5,571,621,123,183
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame534.txt,7,2,80,116,197
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame534.txt,5,493,611,252,347
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame535.txt,7,72,152,226,305
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame535.txt,5,571,621,123,183
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame535.txt,7,2,80,116,197
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame535.txt,5,493,611,252,347
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame536.txt,7,72,152,226,305
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame536.txt,5,571,621,123,183
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame536.txt,7,2,80,116,197
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame536.txt,5,493,611,252,347
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame537.txt,7,88,168,229,298
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame537.txt,5,569,631,127,187
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame537.txt,7,8,100,120,210
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame537.txt,5,493,611,252,347
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame538.txt,7,88,168,229,298
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame538.txt,5,569,631,127,187
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame538.txt,7,8,100,120,210
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame538.txt,5,493,611,252,347
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame539.txt,7,88,168,229,298
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame539.txt,5,569,631,127,187
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame539.txt,7,8,100,120,210
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame539.txt,5,493,611,252,347
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame540.txt,7,107,169,228,297
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame540.txt,5,569,631,127,187
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame540.txt,7,26,118,132,222
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame540.txt,5,489,607,252,347
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame541.txt,7,107,169,228,297
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame541.txt,5,569,631,127,187
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame541.txt,7,26,118,132,222
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame541.txt,5,489,607,252,347
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame542.txt,7,107,169,228,297
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame542.txt,5,569,631,127,187
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame542.txt,7,26,118,132,222
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame542.txt,5,489,607,252,347
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame543.txt,7,114,170,235,301
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame543.txt,5,569,631,127,187
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame543.txt,7,47,133,147,227
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame543.txt,5,489,607,252,347
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame544.txt,7,114,170,235,301
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame544.txt,5,569,631,127,187
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame544.txt,7,47,133,147,227
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame544.txt,5,489,607,252,347
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame545.txt,7,114,170,235,301
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame545.txt,5,569,631,127,187
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame545.txt,7,47,133,147,227
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame545.txt,5,489,607,252,347
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame546.txt,5,569,631,127,187
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame546.txt,7,53,139,152,233
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame546.txt,5,489,607,254,349
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame547.txt,5,569,631,127,187
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame547.txt,7,53,139,152,233
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame547.txt,5,489,607,254,349
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame548.txt,5,569,631,127,187
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame548.txt,7,53,139,152,233
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame548.txt,5,489,607,254,349
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame549.txt,5,569,631,127,187
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame549.txt,7,101,143,149,230
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame549.txt,5,484,602,254,349
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame550.txt,5,569,631,127,187
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame550.txt,7,101,143,149,230
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame550.txt,5,484,602,254,349
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame551.txt,5,569,631,127,187
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame551.txt,7,101,143,149,230
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame551.txt,5,484,602,254,349
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame552.txt,5,569,631,127,187
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame552.txt,7,119,163,135,209
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame552.txt,5,484,613,254,349
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame552.txt,3,151,217,79,152
01465f8f61db58564cd37ce2dfc519c5#201106090830_0_frame553.txt,5,569,631,127,187
