,img,class,cls_conf,obj_conf,xmin,xmax,ymin,ymax,iou,label
825,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame53.txt,3,0.76941,0.770103,310,407,237,330,0.8596340766152085,-4.0
826,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame54.txt,1,0.564763,0.625648,441,492,210,287,0.8139697322467985,1.0
827,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame54.txt,3,0.599499,0.624175,314,411,257,338,0.7150157963203865,-4.0
828,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame55.txt,1,0.663767,0.705569,404,480,215,289,0.8499999999999999,1.0
829,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame56.txt,7,0.405834,0.42085,351,417,271,361,0.5892857142857142,-4.0
830,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame56.txt,1,0.854994,0.862755,395,479,216,288,0.9376744186046511,1.0
831,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame57.txt,1,0.86717,0.875727,374,471,223,296,0.9070102014125032,1.0
832,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame58.txt,1,0.73371,0.771209,358,462,221,287,0.8210526315789471,1.0
833,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame59.txt,1,0.728836,0.78108,347,453,219,285,0.9052795031055899,1.0
835,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame60.txt,1,0.674018,0.724159,335,439,216,288,0.8116828595418014,1.0
836,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame61.txt,7,0.478376,0.529772,353,444,281,364,0.6841415465268675,-4.0
837,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame61.txt,1,0.731507,0.762719,321,424,217,289,0.8487270938383962,1.0
838,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame62.txt,7,0.250446,0.476128,356,448,283,362,0.5920108590265657,-4.0
839,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame62.txt,1,0.756987,0.780726,318,412,222,288,0.8545454545454544,1.0
840,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame63.txt,3,0.263438,0.308475,180,248,175,217,0.5999999999999999,3.0
841,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame63.txt,8,0.283926,0.287017,371,446,275,344,12.858974358974335,3.0
842,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame63.txt,1,0.638515,0.70355,314,398,224,288,0.740495867768595,1.0
843,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame64.txt,7,0.504621,0.523082,307,395,237,294,0.6579648375066595,1.0
844,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame65.txt,1,0.612029,0.657602,305,360,244,299,4.939692982456135,3.0
845,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame66.txt,3,0.369811,0.372917,400,444,254,361,0.8978815860945136,1.0
846,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame67.txt,7,0.280237,0.291835,399,441,235,347,1.1299176578225065,1.0
847,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame68.txt,7,0.430991,0.442791,401,443,237,344,1.6739954510993171,1.0
848,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame69.txt,3,0.261401,0.262416,409,453,236,349,0.923849372384937,1.0
849,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame69.txt,1,0.62168,0.673481,278,339,278,340,0.8953598484848483,1.0
850,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame70.txt,7,0.27693,0.406309,402,459,221,337,12.524752475247503,3.0
851,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame70.txt,3,0.405663,0.406126,308,356,21,57,1.397849462365591,-4.0
852,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame70.txt,3,0.456813,0.5105,403,457,222,339,78.01999999999923,3.0
853,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame70.txt,3,0.584854,0.589214,113,167,116,161,0.8620689655172411,3.0
854,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame70.txt,1,0.809357,0.821202,269,336,287,347,0.8973214285714284,1.0
855,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame71.txt,3,0.463562,0.47068,400,461,222,342,0.8155080213903741,-4.0
856,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame71.txt,7,0.634719,0.691164,398,462,227,338,0.7695609111918124,-4.0
857,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame71.txt,1,0.715031,0.735689,266,332,289,352,0.7984592962731625,1.0
858,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame72.txt,7,0.410957,0.462735,400,461,236,338,0.5319767441860465,-4.0
859,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame72.txt,3,0.439123,0.441015,76,128,114,153,0.8875739644970411,3.0
860,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame72.txt,1,0.778884,0.787409,252,332,293,364,0.7764084507042253,1.0
861,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame73.txt,7,0.547873,0.555883,192,236,137,178,2.176541717049576,-4.0
862,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame74.txt,7,0.557229,0.57068,195,238,135,176,1.190207156308851,-4.0
863,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame75.txt,7,0.290467,0.293409,197,236,128,173,2.95154591601292,-4.0
864,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame75.txt,7,0.346481,0.354715,403,446,230,353,0.7768801410105757,-4.0
865,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame75.txt,3,0.509809,0.552122,404,449,238,364,0.6967636660320913,-4.0
866,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame76.txt,3,0.517254,0.520313,393,444,230,363,0.7854984894259817,-4.0
867,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame77.txt,7,0.390652,0.425891,386,446,215,351,0.8620996441281137,-4.0
868,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame77.txt,3,0.436371,0.438329,388,448,222,359,0.8970422217204784,-4.0
869,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame77.txt,3,0.504326,0.505179,371,421,0,39,1.107643057222889,-4.0
870,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame78.txt,3,0.279853,0.280287,389,435,2,44,1.2614121510673233,-4.0
871,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame78.txt,3,0.320485,0.322916,382,454,226,359,0.8087837837837837,-4.0
872,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame78.txt,7,0.321355,0.328691,377,443,216,329,0.6298986486486485,-4.0
873,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame79.txt,1,0.311427,0.318177,217,287,293,357,0.9696969696969695,1.0
874,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame79.txt,3,0.313373,0.313754,399,450,6,48,1.3963272120200332,-4.0
875,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame79.txt,3,0.353034,0.35773,386,454,237,357,19.046511627906938,3.0
876,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame80.txt,3,0.304709,0.305119,408,457,10,49,1.1855462705044877,-4.0
877,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame80.txt,7,0.428674,0.435628,168,225,101,146,1.8023895315759526,-4.0
878,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame80.txt,1,0.45052,0.464831,199,282,292,355,0.8108108108108106,1.0
879,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame80.txt,3,0.509446,0.513215,382,458,222,357,2.6643109540636036,3.0
880,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame81.txt,3,0.308909,0.358334,393,464,240,359,2.09313154831199,1.0
881,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame81.txt,1,0.382545,0.420295,163,253,284,345,0.828905419766206,1.0
882,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame81.txt,7,0.644502,0.654302,178,235,100,146,1.7831144465290805,-4.0
883,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame82.txt,3,0.489171,0.492854,392,474,226,350,23.030303030302985,7.0
884,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame82.txt,7,0.61277,0.614738,183,241,102,147,5.581709145427284,-4.0
885,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame83.txt,3,0.503881,0.510117,397,479,221,359,3.6897918731417234,7.0
886,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame83.txt,1,0.61334,0.623137,119,205,251,323,3.2399999999999993,-4.0
887,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame83.txt,7,0.706862,0.714928,188,245,103,149,2.8912271112325767,-4.0
888,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame84.txt,5,0.271975,0.388677,415,489,250,359,10.961702127659567,1.0
889,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame84.txt,1,0.535337,0.544708,68,177,235,307,7.030303030303028,-4.0
890,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame84.txt,7,0.715675,0.721324,192,246,104,152,4.7265948632974295,-4.0
891,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame85.txt,5,0.479142,0.592972,416,496,240,347,9.74556213017751,1.0
892,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame85.txt,3,0.570051,0.642758,417,497,242,349,7.364808843850757,1.0
893,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame85.txt,1,0.676157,0.692281,24,136,217,301,10.75278396436525,-4.0
894,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame85.txt,7,0.736147,0.738329,195,250,107,155,4.759036144578311,-4.0
895,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame86.txt,5,0.400244,0.498185,414,492,233,351,53.333333333333165,1.0
896,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame86.txt,1,0.403257,0.426196,8,112,201,294,13.677241379310336,-4.0
897,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame86.txt,3,0.63741,0.640473,414,494,236,353,12.214285714285706,1.0
898,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame86.txt,7,0.775252,0.781364,196,248,108,156,4.1369264384559346,-4.0
899,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame87.txt,3,0.606796,0.610848,411,489,240,350,13.761459307764254,1.0
900,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame87.txt,3,0.615201,0.619022,275,333,62,104,1.4418938307030127,-4.0
901,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame87.txt,7,0.65173,0.656746,199,247,113,161,2.5068920676202855,-4.0
902,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame88.txt,7,0.429902,0.432482,203,250,122,168,1.0930710510863182,-4.0
903,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame88.txt,3,0.509327,0.51255,218,271,76,118,7.439599292869766,-4.0
904,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame88.txt,3,0.519816,0.522419,388,440,176,214,0.8352272727272724,3.0
905,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame88.txt,3,0.561499,0.580738,397,487,221,347,9.704545454545448,3.0
906,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame89.txt,5,0.362755,0.473645,401,487,220,344,1.4316334072431631,7.0
907,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame89.txt,3,0.583212,0.586468,378,424,179,217,0.8109696376101857,3.0
908,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame90.txt,8,0.315555,0.584465,401,489,224,344,0.8730158730158729,-4.0
909,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame90.txt,7,0.464329,0.481432,217,259,126,185,0.8678832116788319,7.0
910,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame90.txt,3,0.54284,0.546237,342,387,190,230,0.7672007540056547,3.0
911,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame90.txt,3,0.565722,0.623893,404,488,228,342,1.1091160220994474,7.0
912,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame91.txt,8,0.269847,0.403044,413,489,219,347,0.8413769244075419,-4.0
913,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame91.txt,3,0.301982,0.587938,416,492,228,353,0.7864291772688718,-4.0
914,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame91.txt,7,0.447791,0.452403,228,268,131,198,0.8219178082191778,7.0
915,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame92.txt,3,0.384177,0.437527,416,498,241,341,0.7147400222610907,7.0
916,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame92.txt,7,0.397663,0.713485,415,497,237,339,0.674081237911025,-4.0
917,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame93.txt,7,0.268907,0.270646,241,277,150,219,1.5884615384615377,3.0
918,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame93.txt,7,0.304167,0.316024,403,514,242,337,0.7628038194444443,-4.0
919,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame93.txt,3,0.449114,0.451275,128,180,43,91,2.0419161676646698,7.0
920,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame93.txt,8,0.674145,0.740343,404,516,243,339,0.7777777777777777,-4.0
921,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame94.txt,7,0.378698,0.678868,427,550,261,339,0.7698603755416465,-4.0
922,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame94.txt,3,0.396963,0.472899,438,551,268,338,1.0846245530393324,7.0
923,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame94.txt,3,0.432264,0.438368,148,204,55,103,0.9374999999999997,3.0
924,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame94.txt,8,0.681198,0.749208,428,549,262,340,0.7573423206547905,-4.0
925,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame95.txt,7,0.387165,0.39457,425,555,262,331,0.7285304538552386,-4.0
926,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame95.txt,3,0.50509,0.510062,189,235,131,177,0.9357277882797728,3.0
927,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame95.txt,3,0.546703,0.550303,160,217,65,110,0.9606237816764129,3.0
928,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame95.txt,3,0.754821,0.767113,433,563,261,335,0.794567062818336,-4.0
929,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame96.txt,3,0.299552,0.32022,473,599,256,331,5.387323943661969,3.0
930,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame96.txt,3,0.321612,0.495899,255,298,232,287,0.7877896285399041,3.0
931,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame96.txt,8,0.524378,0.724851,463,597,256,328,3.783382789317506,3.0
932,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame96.txt,3,0.609777,0.611066,182,243,85,136,0.868577916548396,3.0
933,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame96.txt,3,0.628475,0.634112,203,261,150,206,2.54968287526427,-4.0
934,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame96.txt,7,0.688337,0.709967,204,260,152,205,3.0417947141979096,-4.0
935,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame97.txt,3,0.622962,0.670683,236,284,185,239,0.8744939271255058,3.0
936,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame97.txt,3,0.627374,0.630656,212,269,113,163,0.8789237668161433,3.0
937,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame97.txt,7,0.65264,0.662191,237,283,184,239,0.8535762483130902,3.0
938,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame97.txt,3,0.655255,0.74445,498,622,250,317,0.9547363509099391,-4.0
940,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame98.txt,3,0.674836,0.679109,227,282,126,176,0.8445297504798462,3.0
941,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame98.txt,3,0.779766,0.781787,509,633,241,307,0.897810218978102,-4.0
942,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame99.txt,3,0.398762,0.473114,256,302,225,282,0.8315098468271332,3.0
943,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame99.txt,3,0.635186,0.638618,526,634,225,293,0.8104254845177098,-4.0
944,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame99.txt,3,0.690968,0.693028,359,413,0,45,4.545918367346935,3.0
945,9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame99.txt,3,0.693898,0.695577,246,300,149,206,0.752199413489736,3.0
946,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame11.txt,0,0.788188,0.79066,227,293,99,186,0.8599999999999999,0.0
947,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame12.txt,0,0.468499,0.469663,217,276,110,199,0.8880693343167987,0.0
948,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame14.txt,0,0.473298,0.474771,186,230,152,227,0.6359300476947535,0.0
949,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame17.txt,0,0.802667,0.806153,133,211,150,242,0.7570183930300095,0.0
950,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame18.txt,0,0.845389,0.846009,120,212,149,250,0.8493023255813952,0.0
951,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame19.txt,0,0.29538,0.297224,217,339,147,252,0.7918088737201364,0.0
952,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame19.txt,0,0.850655,0.85193,119,217,149,240,0.7759529602595294,0.0
953,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame20.txt,0,0.718313,0.720974,225,339,150,251,0.8495934959349593,0.0
954,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame20.txt,0,0.837268,0.843141,126,230,149,236,0.7359826873893369,0.0
955,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame21.txt,0,0.492488,0.494765,230,326,153,252,0.7195357833655704,0.0
956,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame21.txt,0,0.81586,0.81757,131,238,148,238,0.7877727459860023,0.0
957,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame22.txt,0,0.849997,0.851191,152,249,152,240,0.9083068542896049,0.0
958,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame23.txt,0,0.497659,0.499307,239,329,150,249,0.9031141868512109,0.0
959,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame23.txt,0,0.836626,0.838052,165,259,160,242,0.8425596749619095,0.0
960,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame24.txt,0,0.427654,0.429292,244,328,150,252,0.812140575079872,0.0
961,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame24.txt,0,0.838643,0.839556,173,260,159,248,0.8585665005749328,0.0
963,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame31.txt,0,0.419036,0.420465,54,103,185,251,376.66666666664577,0.0
964,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame31.txt,0,0.498672,0.49966,207,266,170,246,5.340110905730125,0.0
965,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame32.txt,0,0.415957,0.418387,212,266,165,248,7.466666666666657,0.0
966,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame32.txt,0,0.419234,0.420666,58,106,187,253,18.124999999999947,0.0
967,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame33.txt,0,0.479874,0.481417,58,107,184,257,13.514227642276394,0.0
968,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame34.txt,0,0.648619,0.651557,59,110,180,249,2.702561421850495,0.0
969,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame35.txt,0,0.374421,0.376407,378,458,89,194,0.8267090620031795,0.0
970,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame35.txt,0,0.600683,0.602178,58,110,177,249,0.6346153846153845,0.0
971,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame36.txt,0,0.623728,0.624914,58,110,174,249,0.7178667977390021,0.0
973,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame42.txt,0,0.522678,0.524341,283,359,81,165,3.701385570950787,0.0
974,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame42.txt,0,0.597534,0.599303,87,154,222,285,1.700632466619817,0.0
975,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame43.txt,0,0.550647,0.553277,90,155,221,281,1.288180610889774,0.0
977,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame44.txt,0,0.819066,0.821515,201,275,153,228,0.9092526690391458,0.0
978,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame45.txt,0,0.83613,0.839867,195,281,156,236,0.8389534883720929,0.0
979,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame46.txt,0,0.847693,0.849631,194,279,161,236,0.8621799785374826,0.0
980,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame47.txt,0,0.861435,0.863569,201,287,173,235,0.8132530120481927,0.0
981,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame48.txt,0,0.397207,0.398828,94,166,228,285,0.5574123989218328,0.0
982,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame48.txt,0,0.850368,0.853082,207,289,175,235,0.8390966831333803,0.0
983,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame49.txt,0,0.561579,0.563718,93,167,224,282,0.9002813379180993,0.0
984,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame49.txt,0,0.846554,0.85142,210,294,173,237,0.8255033557046979,0.0
985,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame50.txt,0,0.707532,0.710372,93,167,222,282,1.206039076376554,0.0
986,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame50.txt,0,0.858168,0.861143,209,287,176,238,0.8228924980665119,0.0
987,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame51.txt,0,0.653516,0.657843,90,159,221,281,4.312499999999998,0.0
988,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame51.txt,0,0.838471,0.840398,208,290,179,239,0.8694968553459118,0.0
989,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame52.txt,0,0.264407,0.265118,278,358,36,105,0.7253333333333333,0.0
990,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame52.txt,0,0.471225,0.472457,91,159,226,286,0.5475763016157988,0.0
991,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame52.txt,0,0.839677,0.841688,211,293,175,244,0.8115942028985506,0.0
992,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame53.txt,0,0.574591,0.57603,92,156,225,282,0.5819872736172295,0.0
993,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame53.txt,0,0.842012,0.843594,223,305,163,241,0.8880820162323793,0.0
994,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame54.txt,0,0.615305,0.616629,89,155,224,282,0.6794742163801818,0.0
995,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame54.txt,0,0.779585,0.781603,236,309,159,240,0.8038966539601863,0.0
996,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame55.txt,0,0.529359,0.532028,91,154,226,281,0.6700345652751926,0.0
997,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame55.txt,0,0.817077,0.820291,249,328,158,244,0.9005832449628843,0.0
998,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame8.txt,0,0.66814,0.670063,279,337,52,133,0.7914317925591882,0.0
999,9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame9.txt,0,0.571469,0.573174,270,327,56,152,0.881971932349766,0.0
1000,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame0.txt,8,0.324387,0.358621,250,303,223,275,0.8030303030303029,0.0
1001,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame100.txt,3,0.26016,0.26441,116,188,115,170,0.8286698235040894,-4.0
1002,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame100.txt,3,0.71428,0.716483,157,315,19,155,0.9466409514625522,3.0
1003,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame101.txt,1,0.617823,0.650963,148,304,13,152,0.8759467223818229,3.0
1004,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame101.txt,3,0.621508,0.633712,148,304,12,149,0.8880063542494043,3.0
1005,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame102.txt,1,0.48226,0.603248,120,272,3,144,0.9254816430388949,3.0
1006,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame102.txt,3,0.570313,0.586706,126,280,0,138,0.912089903933297,3.0
1007,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame16.txt,9,0.279195,0.346034,539,609,136,209,0.9318614389036922,9.0
1008,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame16.txt,1,0.345613,0.646313,493,583,9,93,1.895428571428571,-5.0
1009,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame16.txt,3,0.470017,0.758341,491,581,9,93,2.083992696287279,-5.0
1010,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame17.txt,9,0.254695,0.389616,554,622,133,205,0.8370319001386961,9.0
1011,c969b3d66925a2387f01fb0a6a9ae06c#201104061510_s4_0_frame17.txt,1,0.53064,0.67651,501,601,11,98,0.9433962264150941,1.0
